player_id,season,league,team,games,goals,assists,points,age,timing,regular_season,source,source_id,source_url,goalie_minutes,shots_against,saves,goals_against,save_percentage,goals_against_average,wins,losses,ties,shutouts
2026-006-carson-carels,2024-25,WHL,PG,60,6,29,35,,pre_draft,true,chl,29468,https://chl.ca/whl/players/29468,,,,,,,,,,
2026-006-carson-carels,2025-26,WHL,PG,10,1,9,10,,pre_draft,false,chl,29468,https://chl.ca/whl/stats/players/293/all/points,,,,,,,,,,
2026-006-carson-carels,2025-26,WHL,PG,58,20,53,73,,pre_draft,true,chl,29468,https://chl.ca/whl/stats/players/289/all/points,,,,,,,,,,
2026-007-chase-reid,2024-25,OHL,SOO,5,0,3,3,,pre_draft,false,chl,9299,https://chl.ca/ohl/players/9299,,,,,,,,,,
2026-007-chase-reid,2024-25,OHL,SOO,39,7,33,40,,pre_draft,true,chl,9299,https://chl.ca/ohl/players/9299,,,,,,,,,,
2026-007-chase-reid,2025-26,OHL,SOO,10,3,3,6,,pre_draft,false,chl,9299,https://chl.ca/ohl/stats/players/85/all/points,,,,,,,,,,
2026-007-chase-reid,2025-26,OHL,SOO,45,18,30,48,,pre_draft,true,chl,9299,https://chl.ca/ohl/stats/players/83/all/points,,,,,,,,,,
2026-008-viggo-bjorck,2025-26,SHL,Djurgårdens IF,3,1,2,3,,pre_draft,false,swehockey,viggobjorck,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19791,,,,,,,,,,
2026-008-viggo-bjorck,2025-26,SHL,Djurgårdens IF,42,6,9,15,,pre_draft,true,swehockey,viggobjorck,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,,,,,,,,,,
2026-008-viggo-bjorck,2025-26,Sweden Jrs.,Djurgårdens IF,9,8,12,20,,pre_draft,false,swehockey,viggobjorck,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,,,,,,,,,,
2026-008-viggo-bjorck,2025-26,Sweden Jrs.,Djurgårdens IF,4,1,4,5,,pre_draft,true,swehockey,viggobjorck,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18268,,,,,,,,,,
2026-009-keaton-verhoeff,2025-26,NCAA,North Dakota,36,6,14,20,,pre_draft,true,collegehockeyinc,61814,https://collegehockeyinc.com/players/career/61814,,,,,,,,,,
2026-010-wyatt-cullen,2024-25,USHL,NTDP,33,3,14,17,,pre_draft,true,ushl,10612,https://ushl.com/ht/#/player/10612/85/Wyatt%20Cullen,,,,,,,,,,
2026-010-wyatt-cullen,2025-26,USHL,NTDP,15,6,10,16,,pre_draft,true,ushl,10612,https://ushl.com/ht/#/player/10612/88/Wyatt%20Cullen,,,,,,,,,,
2026-011-tynan-lawrence,2025-26,NCAA,Boston University,18,2,5,7,,pre_draft,true,collegehockeyinc,60978,https://collegehockeyinc.com/players/career/60978,,,,,,,,,,
2026-012-alexander-command,2025-26,SHL,Örebro HK,6,0,0,0,,pre_draft,true,swehockey,alexandercommand,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,,,,,,,,,,
2026-012-alexander-command,2025-26,Sweden Jrs.,Örebro HK,14,5,8,13,,pre_draft,false,swehockey,alexandercommand,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,,,,,,,,,,
2026-012-alexander-command,2025-26,Sweden Jrs.,Örebro HK,30,17,27,44,,pre_draft,true,swehockey,alexandercommand,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18269,,,,,,,,,,
2026-013-malte-gustafsson,2025-26,SHL,HV 71,27,0,3,3,,pre_draft,true,swehockey,maltegustafsson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,,,,,,,,,,
2026-013-malte-gustafsson,2025-26,Sweden Jrs.,HV 71,19,4,8,12,,pre_draft,true,swehockey,maltegustafsson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18269,,,,,,,,,,
2026-014-oscar-hemming,2025-26,NCAA,Boston College,19,1,7,8,,pre_draft,true,collegehockeyinc,125266,https://collegehockeyinc.com/players/career/125266,,,,,,,,,,
2026-015-nikita-klepov,2025-26,OHL,SAG,4,1,4,5,,pre_draft,false,chl,9385,https://chl.ca/ohl/stats/players/85/all/points,,,,,,,,,,
2026-015-nikita-klepov,2025-26,OHL,SAG,67,37,60,97,,pre_draft,true,chl,9385,https://chl.ca/ohl/stats/players/83/all/points,,,,,,,,,,
2026-016-maddox-dagenais,2024-25,QMJHL,Que,4,0,0,0,,pre_draft,false,chl,21279,https://chl.ca/lhjmq/en/players/21279/,,,,,,,,,,
2026-016-maddox-dagenais,2024-25,QMJHL,Que,43,12,14,26,,pre_draft,true,chl,21279,https://chl.ca/lhjmq/en/players/21279/,,,,,,,,,,
2026-016-maddox-dagenais,2025-26,QMJHL,Que,11,3,3,6,,pre_draft,false,chl,21279,https://chl.ca/lhjmq/en/stats/players/212/all/points,,,,,,,,,,
2026-016-maddox-dagenais,2025-26,QMJHL,Que,62,30,32,62,,pre_draft,true,chl,21279,https://chl.ca/lhjmq/en/stats/players/211/all/points,,,,,,,,,,
2026-017-ethan-belchetz,2024-25,OHL,WSR,56,17,21,38,,pre_draft,true,chl,9102,https://chl.ca/ohl/players/9102,,,,,,,,,,
2026-017-ethan-belchetz,2025-26,OHL,WSR,57,34,25,59,,pre_draft,true,chl,9102,https://chl.ca/ohl/stats/players/83/all/points,,,,,,,,,,
2026-019-elton-hermansson,2025-26,HockeyAllsvenskan,MoDo Hockey,13,1,0,1,,pre_draft,false,swehockey,eltonhermansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19979,,,,,,,,,,
2026-019-elton-hermansson,2025-26,HockeyAllsvenskan,MoDo Hockey,38,11,10,21,,pre_draft,true,swehockey,eltonhermansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18266,,,,,,,,,,
2026-019-elton-hermansson,2025-26,Sweden Jrs.,MoDo Hockey,13,3,6,9,,pre_draft,true,swehockey,eltonhermansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18268,,,,,,,,,,
2026-020-ilia-morozov,2025-26,NCAA,Miami,36,8,12,20,,pre_draft,true,collegehockeyinc,61086,https://collegehockeyinc.com/players/career/61086,,,,,,,,,,
2026-021-ryan-lin,2023-24,WHL,VAN,3,0,0,0,,pre_draft,false,chl,29532,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
2026-021-ryan-lin,2023-24,WHL,VAN,1,0,0,0,,pre_draft,true,chl,29532,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2026-021-ryan-lin,2024-25,WHL,VAN,5,0,2,2,,pre_draft,false,chl,29532,https://chl.ca/whl/players/29532,,,,,,,,,,
2026-021-ryan-lin,2024-25,WHL,VAN,60,5,48,53,,pre_draft,true,chl,29532,https://chl.ca/whl/players/29532,,,,,,,,,,
2026-021-ryan-lin,2025-26,WHL,VAN,53,14,43,57,,pre_draft,true,chl,29532,https://chl.ca/whl/stats/players/289/all/points,,,,,,,,,,
2026-022-liam-ruck,2023-24,WHL,MH,1,0,0,0,,pre_draft,false,chl,29383,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
2026-022-liam-ruck,2023-24,WHL,MH,3,1,1,2,,pre_draft,true,chl,29383,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2026-022-liam-ruck,2024-25,WHL,MH,18,6,4,10,,pre_draft,false,chl,29383,https://chl.ca/whl/players/29383,,,,,,,,,,
2026-022-liam-ruck,2024-25,WHL,MH,61,25,16,41,,pre_draft,true,chl,29383,https://chl.ca/whl/players/29383,,,,,,,,,,
2026-022-liam-ruck,2025-26,WHL,MH,14,8,4,12,,pre_draft,false,chl,29383,https://chl.ca/whl/stats/players/293/all/points,,,,,,,,,,
2026-022-liam-ruck,2025-26,WHL,MH,68,45,59,104,,pre_draft,true,chl,29383,https://chl.ca/whl/stats/players/289/all/points,,,,,,,,,,
2026-023-jeffrey-jp-hurlbert,2025-26,WHL,KAM,4,1,2,3,,pre_draft,false,chl,30098,https://chl.ca/whl/stats/players/293/all/points,,,,,,,,,,
2026-023-jeffrey-jp-hurlbert,2025-26,WHL,KAM,68,42,55,97,,pre_draft,true,chl,30098,https://chl.ca/whl/stats/players/289/all/points,,,,,,,,,,
2026-024-adam-novotny,2025-26,OHL,PBO,6,0,1,1,,pre_draft,false,chl,9638,https://chl.ca/ohl/stats/players/85/all/points,,,,,,,,,,
2026-024-adam-novotny,2025-26,OHL,PBO,58,34,31,65,,pre_draft,true,chl,9638,https://chl.ca/ohl/stats/players/83/all/points,,,,,,,,,,
2026-025-jonas-lagerberg-hoen,2025-26,SHL,Leksands IF,2,0,0,0,,pre_draft,true,swehockey,jonaslagerberghoen,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,,,,,,,,,,
2026-025-jonas-lagerberg-hoen,2025-26,Sweden Jrs.,Leksands IF,9,9,7,16,,pre_draft,true,swehockey,jonaslagerberghoen,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18268,,,,,,,,,,
2026-026-gleb-pugachyov,2025-26,KHL,Torpedo Nizhny Novgorod,13,2,1,3,,pre_draft,true,open-stats,2026-ep-pdf-page-137,Draft26.pdf#page=137,,,,,,,,,,
2026-026-gleb-pugachyov,2025-26,MHL,Chaika Nizhny Novgorod,16,3,6,9,,pre_draft,false,open-stats,2026-mhl-playoffs-gleb-pugachyov,https://www.eliteprospects.com/league/mhl/stats/2025-2026/playoffs,,,,,,,,,,
2026-026-gleb-pugachyov,2025-26,MHL,Chaika Nizhny Novgorod,33,10,14,24,,pre_draft,true,open-stats,2026-ep-pdf-page-137,Draft26.pdf#page=137,,,,,,,,,,
2026-026-gleb-pugachyov,2025-26,VHL,Torpedo-Gorky NN,15,1,4,5,,pre_draft,true,open-stats,2026-ep-pdf-page-137,Draft26.pdf#page=137,,,,,,,,,,
2026-027-maksim-sokolovskii,2025-26,OHL,LDN,5,0,0,0,,pre_draft,false,chl,9427,https://chl.ca/ohl/stats/players/85/all/points,,,,,,,,,,
2026-027-maksim-sokolovskii,2025-26,OHL,LDN,44,2,6,8,,pre_draft,true,chl,9427,https://chl.ca/ohl/stats/players/83/all/points,,,,,,,,,,
2026-028-marcus-nordmark,2025-26,SHL,Djurgårdens IF,8,0,1,1,,pre_draft,true,swehockey,marcusnordmark,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,,,,,,,,,,
2026-028-marcus-nordmark,2025-26,Sweden Jrs.,Djurgårdens IF,11,6,17,23,,pre_draft,false,swehockey,marcusnordmark,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,,,,,,,,,,
2026-028-marcus-nordmark,2025-26,Sweden Jrs.,Djurgårdens IF,25,14,24,38,,pre_draft,true,swehockey,marcusnordmark,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18268,,,,,,,,,,
2026-030-jack-hextall,2024-25,USHL,YNG,3,0,1,1,,pre_draft,false,ushl,10426,https://ushl.com/ht/#/player/10426/87/Jack%20Hextall,,,,,,,,,,
2026-030-jack-hextall,2024-25,USHL,YNG,53,8,26,34,,pre_draft,true,ushl,10426,https://ushl.com/ht/#/player/10426/85/Jack%20Hextall,,,,,,,,,,
2026-030-jack-hextall,2025-26,USHL,YNG,4,1,1,2,,pre_draft,false,ushl,10426,https://ushl.com/ht/#/player/10426/90/Jack%20Hextall,,,,,,,,,,
2026-030-jack-hextall,2025-26,USHL,YNG,59,20,38,58,,pre_draft,true,ushl,10426,https://ushl.com/ht/#/player/10426/88/Jack%20Hextall,,,,,,,,,,
2026-031-thomas-bleyl,2025-26,QMJHL,Mon,21,6,22,28,,pre_draft,false,chl,23895,https://chl.ca/lhjmq/en/stats/players/212/all/points,,,,,,,,,,
2026-031-thomas-bleyl,2025-26,QMJHL,Mon,63,13,68,81,,pre_draft,true,chl,23895,https://chl.ca/lhjmq/en/stats/players/211/all/points,,,,,,,,,,
2026-032-jaxon-cover,2024-25,OHL,LDN,3,0,2,2,,pre_draft,true,chl,9333,https://chl.ca/ohl/players/9333,,,,,,,,,,
2026-032-jaxon-cover,2025-26,OHL,LDN,5,2,1,3,,pre_draft,false,chl,9333,https://chl.ca/ohl/stats/players/85/all/points,,,,,,,,,,
2026-032-jaxon-cover,2025-26,OHL,LDN,67,20,32,52,,pre_draft,true,chl,9333,https://chl.ca/ohl/stats/players/83/all/points,,,,,,,,,,
2026-033-brooks-rogowski,2024-25,OHL,OSH,19,3,3,6,,pre_draft,false,chl,9126,https://chl.ca/ohl/players/9126,,,,,,,,,,
2026-033-brooks-rogowski,2024-25,OHL,OSH,66,11,12,23,,pre_draft,true,chl,9126,https://chl.ca/ohl/players/9126,,,,,,,,,,
2026-033-brooks-rogowski,2025-26,OHL,OSH,46,15,27,42,,pre_draft,true,chl,9126,https://chl.ca/ohl/stats/players/83/all/points,,,,,,,,,,
2026-034-xavier-villeneuve,2023-24,QMJHL,BLB,7,1,4,5,,pre_draft,false,chl,20170,https://chl.ca/lhjmq/en/stats/players/206/all/points,,,,,,,,,,
2026-034-xavier-villeneuve,2023-24,QMJHL,BLB,54,8,35,43,,pre_draft,true,chl,20170,https://chl.ca/lhjmq/en/stats/players/205/all/points,,,,,,,,,,
2026-034-xavier-villeneuve,2024-25,QMJHL,BLB,5,0,4,4,,pre_draft,false,chl,20170,https://chl.ca/lhjmq/en/players/20170/,,,,,,,,,,
2026-034-xavier-villeneuve,2024-25,QMJHL,BLB,61,12,50,62,,pre_draft,true,chl,20170,https://chl.ca/lhjmq/en/players/20170/,,,,,,,,,,
2026-034-xavier-villeneuve,2025-26,QMJHL,BLB,17,6,8,14,,pre_draft,false,chl,20170,https://chl.ca/lhjmq/en/stats/players/212/all/points,,,,,,,,,,
2026-034-xavier-villeneuve,2025-26,QMJHL,BLB,37,6,32,38,,pre_draft,true,chl,20170,https://chl.ca/lhjmq/en/stats/players/211/all/points,,,,,,,,,,
2026-035-ryan-roobroeck,2023-24,OHL,NIAG,63,28,23,51,,pre_draft,true,chl,8963,https://chl.ca/ohl/stats/players/76/all/points,,,,,,,,,,
2026-035-ryan-roobroeck,2024-25,OHL,NIAG,5,3,3,6,,pre_draft,false,chl,8963,https://chl.ca/ohl/players/8963,,,,,,,,,,
2026-035-ryan-roobroeck,2024-25,OHL,NIAG,64,41,46,87,,pre_draft,true,chl,8963,https://chl.ca/ohl/players/8963,,,,,,,,,,
2026-035-ryan-roobroeck,2025-26,OHL,NIAG,49,30,28,58,,pre_draft,true,chl,8963,https://chl.ca/ohl/stats/players/83/all/points,,,,,,,,,,
2026-036-chase-harrington,2022-23,WHL,SPO,4,0,1,1,,pre_draft,true,chl,29279,https://chl.ca/whl/stats/players/279/all/points,,,,,,,,,,
2026-036-chase-harrington,2023-24,WHL,SPO,3,0,1,1,,pre_draft,false,chl,29279,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
2026-036-chase-harrington,2023-24,WHL,SPO,61,6,16,22,,pre_draft,true,chl,29279,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2026-036-chase-harrington,2024-25,WHL,SPO,20,6,8,14,,pre_draft,false,chl,29279,https://chl.ca/whl/players/29279,,,,,,,,,,
2026-036-chase-harrington,2024-25,WHL,SPO,68,19,31,50,,pre_draft,true,chl,29279,https://chl.ca/whl/players/29279,,,,,,,,,,
2026-036-chase-harrington,2025-26,WHL,SPO,6,2,2,4,,pre_draft,false,chl,29279,https://chl.ca/whl/stats/players/293/all/points,,,,,,,,,,
2026-036-chase-harrington,2025-26,WHL,SPO,61,28,29,57,,pre_draft,true,chl,29279,https://chl.ca/whl/stats/players/289/all/points,,,,,,,,,,
2026-037-matias-vanhanen,2025-26,WHL,EVT,18,12,12,24,,pre_draft,false,chl,30307,https://chl.ca/whl/stats/players/293/all/points,,,,,,,,,,
2026-037-matias-vanhanen,2025-26,WHL,EVT,62,21,66,87,,pre_draft,true,chl,30307,https://chl.ca/whl/stats/players/289/all/points,,,,,,,,,,
2026-038-casey-mutryn,2024-25,USHL,NTDP,33,11,6,17,,pre_draft,true,ushl,10607,https://ushl.com/ht/#/player/10607/85/Casey%20Mutryn,,,,,,,,,,
2026-038-casey-mutryn,2025-26,USHL,NTDP,25,7,9,16,,pre_draft,true,ushl,10607,https://ushl.com/ht/#/player/10607/88/Casey%20Mutryn,,,,,,,,,,
2026-039-markus-ruck,2023-24,WHL,MH,2,0,0,0,,pre_draft,true,chl,29384,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2026-039-markus-ruck,2024-25,WHL,MH,14,1,3,4,,pre_draft,false,chl,29384,https://chl.ca/whl/players/29384,,,,,,,,,,
2026-039-markus-ruck,2024-25,WHL,MH,62,8,21,29,,pre_draft,true,chl,29384,https://chl.ca/whl/players/29384,,,,,,,,,,
2026-039-markus-ruck,2025-26,WHL,MH,15,4,9,13,,pre_draft,false,chl,29384,https://chl.ca/whl/stats/players/293/all/points,,,,,,,,,,
2026-039-markus-ruck,2025-26,WHL,MH,68,21,87,108,,pre_draft,true,chl,29384,https://chl.ca/whl/stats/players/289/all/points,,,,,,,,,,
2026-041-niklas-aaram-olsen,2025-26,SHL,Örebro HK,16,0,0,0,,pre_draft,true,swehockey,niklasaaramolsen,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,,,,,,,,,,
2026-041-niklas-aaram-olsen,2025-26,Sweden Jrs.,Örebro HK,13,5,3,8,,pre_draft,false,swehockey,niklasaaramolsen,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,,,,,,,,,,
2026-041-niklas-aaram-olsen,2025-26,Sweden Jrs.,Örebro HK,29,20,20,40,,pre_draft,true,swehockey,niklasaaramolsen,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18269,,,,,,,,,,
2026-042-tobias-trejbal,2025-26,USHL,YNG,4,,,,,pre_draft,false,ushl,10918,https://ushl.com/ht/#/player/10918/90/Tobias%20Trejbal,254,67,60,7,0.896,1.66,1,2,1,0
2026-042-tobias-trejbal,2025-26,USHL,YNG,42,,,,,pre_draft,true,ushl,10918,https://ushl.com/ht/#/player/10918/88/Tobias%20Trejbal,2515,1064,975,89,0.916,2.12,30,9,3,3
2026-043-egor-shilov,2025-26,QMJHL,Vic,4,2,3,5,,pre_draft,false,chl,23769,https://chl.ca/lhjmq/en/stats/players/212/all/points,,,,,,,,,,
2026-043-egor-shilov,2025-26,QMJHL,Vic,63,32,50,82,,pre_draft,true,chl,23769,https://chl.ca/lhjmq/en/stats/players/211/all/points,,,,,,,,,,
2026-044-nikita-shcherbakov,2025-26,KHL,Salavat Yulaev Ufa,7,0,0,0,,pre_draft,true,open-stats,2026-ep-pdf-page-105,Draft26.pdf#page=105,,,,,,,,,,
2026-044-nikita-shcherbakov,2025-26,MHL,Tolpar Ufa,15,0,10,10,,pre_draft,true,open-stats,2026-ep-pdf-page-105,Draft26.pdf#page=105,,,,,,,,,,
2026-044-nikita-shcherbakov,2025-26,VHL,Toros Neftekamsk,35,4,6,10,,pre_draft,true,open-stats,2026-ep-pdf-page-105,Draft26.pdf#page=105,,,,,,,,,,
2026-046-liam-lefebvre,2025-26,QMJHL,Chi,20,5,7,12,,pre_draft,false,chl,22095,https://chl.ca/lhjmq/en/stats/players/212/all/points,,,,,,,,,,
2026-046-liam-lefebvre,2025-26,QMJHL,Chi,59,32,27,59,,pre_draft,true,chl,22095,https://chl.ca/lhjmq/en/stats/players/211/all/points,,,,,,,,,,
2026-047-victor-plante,2024-25,USHL,NTDP,29,4,8,12,,pre_draft,true,ushl,10609,https://ushl.com/ht/#/player/10609/85/Victor%20Plante,,,,,,,,,,
2026-047-victor-plante,2025-26,USHL,NTDP,20,8,10,18,,pre_draft,true,ushl,10609,https://ushl.com/ht/#/player/10609/88/Victor%20Plante,,,,,,,,,,
2026-048-ryder-cali,2024-25,OHL,NB,5,0,0,0,,pre_draft,true,chl,9310,https://chl.ca/ohl/players/9310,,,,,,,,,,
2026-048-ryder-cali,2025-26,OHL,NB,10,1,3,4,,pre_draft,false,chl,9310,https://chl.ca/ohl/stats/players/85/all/points,,,,,,,,,,
2026-048-ryder-cali,2025-26,OHL,NB,47,16,20,36,,pre_draft,true,chl,9310,https://chl.ca/ohl/stats/players/83/all/points,,,,,,,,,,
2026-050-mathis-preston,2023-24,WHL,SPO,3,0,0,0,,pre_draft,false,chl,29463,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
2026-050-mathis-preston,2023-24,WHL,SPO,5,4,0,4,,pre_draft,true,chl,29463,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2026-050-mathis-preston,2024-25,WHL,SPO,20,9,7,16,,pre_draft,false,chl,29463,https://chl.ca/whl/players/29463,,,,,,,,,,
2026-050-mathis-preston,2024-25,WHL,SPO,54,23,22,45,,pre_draft,true,chl,29463,https://chl.ca/whl/players/29463,,,,,,,,,,
2026-050-mathis-preston,2025-26,WHL,VAN,46,18,26,44,,pre_draft,true,chl,29463,https://chl.ca/whl/stats/players/289/all/points,,,,,,,,,,
2026-051-william-hakansson,2025-26,HockeyAllsvenskan,Almtuna IS,2,0,2,2,,pre_draft,false,swehockey,williamhakansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19979,,,,,,,,,,
2026-051-william-hakansson,2025-26,HockeyAllsvenskan,Almtuna IS,16,2,2,4,,pre_draft,true,swehockey,williamhakansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18266,,,,,,,,,,
2026-051-william-hakansson,2025-26,SHL,Luleå HF,9,0,0,0,,pre_draft,false,swehockey,williamhakansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19791,,,,,,,,,,
2026-051-william-hakansson,2025-26,SHL,Luleå HF,22,0,2,2,,pre_draft,true,swehockey,williamhakansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18263,,,,,,,,,,
2026-051-william-hakansson,2025-26,Sweden Jrs.,Luleå HF,5,1,3,4,,pre_draft,false,swehockey,williamhakansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/19943,,,,,,,,,,
2026-051-william-hakansson,2025-26,Sweden Jrs.,Luleå HF,6,0,4,4,,pre_draft,true,swehockey,williamhakansson,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18268,,,,,,,,,,
2026-052-oleg-kulebiakin,2025-26,QMJHL,Hal,4,0,2,2,,pre_draft,false,chl,23745,https://chl.ca/lhjmq/en/stats/players/212/all/points,,,,,,,,,,
2026-052-oleg-kulebiakin,2025-26,QMJHL,Hal,64,29,44,73,,pre_draft,true,chl,23745,https://chl.ca/lhjmq/en/stats/players/211/all/points,,,,,,,,,,
2026-053-brek-liske,2023-24,WHL,EVT,3,0,0,0,,pre_draft,false,chl,29404,https://chl.ca/whl/stats/players/284/all/points,,,,,,,,,,
2026-053-brek-liske,2023-24,WHL,EVT,3,1,1,2,,pre_draft,true,chl,29404,https://chl.ca/whl/stats/players/281/all/points,,,,,,,,,,
2026-053-brek-liske,2024-25,WHL,EVT,13,0,1,1,,pre_draft,false,chl,29404,https://chl.ca/whl/players/29404,,,,,,,,,,
2026-053-brek-liske,2024-25,WHL,EVT,66,2,9,11,,pre_draft,true,chl,29404,https://chl.ca/whl/players/29404,,,,,,,,,,
2026-053-brek-liske,2025-26,WHL,EVT,18,4,13,17,,pre_draft,false,chl,29404,https://chl.ca/whl/stats/players/293/all/points,,,,,,,,,,
2026-053-brek-liske,2025-26,WHL,EVT,52,7,17,24,,pre_draft,true,chl,29404,https://chl.ca/whl/stats/players/289/all/points,,,,,,,,,,
2026-055-alan-shaikhlislamov,2025-26,KHL,Salavat Yulaev Ufa,1,0,0,0,,pre_draft,true,open-stats,2026-ep-pdf-page-158,Draft26.pdf#page=158,,,,,,,,,,
2026-055-alan-shaikhlislamov,2025-26,MHL,Tolpar Ufa,31,18,17,35,,pre_draft,true,open-stats,2026-ep-pdf-page-158,Draft26.pdf#page=158,,,,,,,,,,
2026-056-yuri-ivanov,2025-26,MHL,MHK Spartak Moskva,16,0,0,0,,pre_draft,false,open-stats,2026-mhl-playoffs-yuri-ivanov,https://www.eliteprospects.com/league/mhl/stats/2025-2026/playoffs?tab=goalies,808,403,374,29,0.928,2.15,6,5,1,1
2026-056-yuri-ivanov,2025-26,MHL,MHK Spartak Moskva,26,0,0,0,,pre_draft,true,open-stats,2026-mhl-regular-yuri-ivanov,https://www.eliteprospects.com/league/mhl/stats/2025-2026?tab=goalies,1476,875,810,65,0.926,2.64,16,9,1,0
2026-057-timofei-runtso,2025-26,WHL,VIC,68,11,33,44,,pre_draft,true,chl,30219,https://chl.ca/whl/stats/players/289/all/points,,,,,,,,,,
2026-058-rudolfs-berzkalns,2024-25,USHL,MUS,43,5,3,8,,pre_draft,true,ushl,10588,https://ushl.com/ht/#/player/10588/85/R%C5%ABdolfs%20B%C4%93rzkalns,,,,,,,,,,
2026-058-rudolfs-berzkalns,2025-26,USHL,MKG,16,4,6,10,,pre_draft,false,ushl,10588,https://ushl.com/ht/#/player/10588/90/R%C5%ABdolfs%20B%C4%93rzkalns,,,,,,,,,,
2026-058-rudolfs-berzkalns,2025-26,USHL,MKG,48,13,12,25,,pre_draft,true,ushl,10588,https://ushl.com/ht/#/player/10588/88/R%C5%ABdolfs%20B%C4%93rzkalns,,,,,,,,,,
2026-059-jakub-vanecek,2025-26,WHL,TC,59,14,21,35,,pre_draft,true,chl,29955,https://chl.ca/whl/stats/players/289/all/points,,,,,,,,,,
2026-060-alexander-bilecki,2024-25,OHL,KIT,3,0,0,0,,pre_draft,false,chl,9162,https://chl.ca/ohl/players/9162,,,,,,,,,,
2026-060-alexander-bilecki,2024-25,OHL,KIT,45,3,11,14,,pre_draft,true,chl,9162,https://chl.ca/ohl/players/9162,,,,,,,,,,
